Unidade Gestora;Ano;Número;Tipo;Fornecedor;Valor Total
MUNICIPIO DE NAVEGANTES;2026;313;Ordinária;DX DISTRIBUIDORA LTDA;7380.00
MUNICIPIO DE NAVEGANTES;2026;312;Ordinária;DX DISTRIBUIDORA LTDA;6501.00
MUNICIPIO DE NAVEGANTES;2026;310;Ordinária;MAXIFROTA SERVICOS DE MANUTENCAO DE FROTA LTDA;65000.00
MUNICIPIO DE NAVEGANTES;2026;309;Ordinária;THAYFE HOUSE LTDA;25000.00
MUNICIPIO DE NAVEGANTES;2026;308;Ordinária;J&G CASA DE REPOUSO LTDA;70000.00
MUNICIPIO DE NAVEGANTES;2026;307;Ordinária;MAX IMOVEIS LTDA;18643.28
MUNICIPIO DE NAVEGANTES;2026;306;Ordinária;CENTRO DE CONVIVÊNCIA POMMERN HEIN;50000.00
MUNICIPIO DE NAVEGANTES;2026;305;Ordinária;GARAGEM MODERNA LTDA;12880.00
MUNICIPIO DE NAVEGANTES;2026;304;Ordinária;HARMONIA RESIDENCIA INCLUSIVA E ASSISTENCIA PSICOSSOCIAL LTDA;23000.00
MUNICIPIO DE NAVEGANTES;2026;303;Ordinária;AIRTON TEIXEIRA E ESPOSA;82468.90
MUNICIPIO DE NAVEGANTES;2026;301;Ordinária;MARIA GORETTI KOCK ADRIANO;50385.18
MUNICIPIO DE NAVEGANTES;2026;300;Ordinária;CASA DE ASSISTÊNCIA DILONY LTDA - EPP;29100.00
MUNICIPIO DE NAVEGANTES;2026;299;Ordinária;MAXIFROTA SERVICOS DE MANUTENCAO DE FROTA LTDA;175000.00
MUNICIPIO DE NAVEGANTES;2026;298;Ordinária;RISOLUTO TECNOLOGIA E SOLUCOES INTELIGENTES LTDA;52640.00
MUNICIPIO DE NAVEGANTES;2026;297;Ordinária;ORBENK ADMINISTRACAO E SERVICOS LTDA;50904.96
MUNICIPIO DE NAVEGANTES;2026;296;Ordinária;JOAO JOSE BENTO DE SOUZA;39079.80
MUNICIPIO DE NAVEGANTES;2026;295;Ordinária;MANOEL JOSE FERREIRA;16000.00
MUNICIPIO DE NAVEGANTES;2026;294;Ordinária;NEREU MARTINS;37865.55
MUNICIPIO DE NAVEGANTES;2026;293;Ordinária;ROSA MARIA DOS SANTOS;103291.02
MUNICIPIO DE NAVEGANTES;2026;292;Ordinária;MARCOS LOPES FAJARDO;17358.70
MUNICIPIO DE NAVEGANTES;2026;291;Ordinária;CONSORCIO 3NEURON/CONGRES;18226.32
MUNICIPIO DE NAVEGANTES;2026;290;Ordinária;LOURECI SOARES DA SILVA;12588.96
MUNICIPIO DE NAVEGANTES;2026;289;Ordinária;AFA INDUSTRIA COMERCIO SERVIÇOS LTDA;2214.00
MUNICIPIO DE NAVEGANTES;2026;288;Ordinária;BETHA SISTEMAS LTDA;3297.00
MUNICIPIO DE NAVEGANTES;2026;287;Ordinária;GISELIA DOMINGOS GODINHO CORREA;4134.38
MUNICIPIO DE NAVEGANTES;2026;286;Ordinária;GISELIA DOMINGOS GODINHO CORREA;6125.00
MUNICIPIO DE NAVEGANTES;2026;285;Ordinária;PAULO SERGIO DOS SANTOS;4103.75
MUNICIPIO DE NAVEGANTES;2026;284;Ordinária;DIVINO CAFE LTDA;4572.00
MUNICIPIO DE NAVEGANTES;2026;283;Ordinária;PAULO SERGIO DOS SANTOS;6125.00
MUNICIPIO DE NAVEGANTES;2026;282;Ordinária;CLEBER MOSER;4073.13
MUNICIPIO DE NAVEGANTES;2026;281;Ordinária;CLEBER MOSER;6125.00
MUNICIPIO DE NAVEGANTES;2026;280;Ordinária;LUIZ GUSTAVO BERKENBROCK;4073.13
MUNICIPIO DE NAVEGANTES;2026;279;Ordinária;LUIZ GUSTAVO BERKENBROCK;6125.00
MUNICIPIO DE NAVEGANTES;2026;278;Ordinária;TATTICAS PUBLICIDADE E PROPAGANDA LTDA - EPP;81787.44
MUNICIPIO DE NAVEGANTES;2026;277;Ordinária;ADRIANA DE ANDRADE MOURA;4073.13
MUNICIPIO DE NAVEGANTES;2026;276;Ordinária;ADRIANA DE ANDRADE MOURA;6125.00
MUNICIPIO DE NAVEGANTES;2026;275;Ordinária;CRISTIANI MOSER DE SOUZA NASCIMENTO;4073.13
MUNICIPIO DE NAVEGANTES;2026;274;Ordinária;CRISTIANI MOSER DE SOUZA NASCIMENTO;6125.00
MUNICIPIO DE NAVEGANTES;2026;273;Ordinária;JONATHAN VALECIO DIAS;4073.13
MUNICIPIO DE NAVEGANTES;2026;272;Ordinária;JONATHAN VALECIO DIAS;6125.00
MUNICIPIO DE NAVEGANTES;2026;271;Ordinária;JANAINA BERKENBROCK SOARES;4073.13
MUNICIPIO DE NAVEGANTES;2026;270;Ordinária;JANAINA BERKENBROCK SOARES;6125.00
MUNICIPIO DE NAVEGANTES;2026;269;Ordinária;VALECIO DELAUDINO DIAS;4073.13
MUNICIPIO DE NAVEGANTES;2026;268;Ordinária;VALECIO DELAUDINO DIAS;6125.00
MUNICIPIO DE NAVEGANTES;2026;267;Ordinária;ASSOCIACAO DE PROD. ORGANICOS DO PLANALTO VALE DO;12859.20
MUNICIPIO DE NAVEGANTES;2026;266;Ordinária;ASSOCIACAO DE PROD. ORGANICOS DO PLANALTO VALE DO;19288.80
MUNICIPIO DE NAVEGANTES;2026;265;Ordinária;CRISTIAN JOSE MARCOS;4920.00
MUNICIPIO DE NAVEGANTES;2026;264;Ordinária;CRISTIAN JOSE MARCOS;7380.00
MUNICIPIO DE NAVEGANTES;2026;263;Ordinária;EMANUEL INFELD CRUZ;4704.00
MUNICIPIO DE NAVEGANTES;2026;262;Ordinária;EMANUEL INFELD CRUZ;7056.00
MUNICIPIO DE NAVEGANTES;2026;261;Ordinária;INSTITUTO COROADOS DE APRENDIZAGEM E ESTAGIO;3205.00
MUNICIPIO DE NAVEGANTES;2026;260;Ordinária;MARKE COORDENACAO E PLANEJAMENTO EM PRESTACAO DE SERVICOS LTDA;53815.08
MUNICIPIO DE NAVEGANTES;2026;259;Ordinária;G-F COMEX LTDA;12941.38
MUNICIPIO DE NAVEGANTES;2026;257;Ordinária;LIND GUIMAR MACHADO-ME;501226.00
MUNICIPIO DE NAVEGANTES;2026;256;Ordinária;MAURICIO DE LIMA PAVIMENTACAO LTDA;5396.00
MUNICIPIO DE NAVEGANTES;2026;255;Ordinária;RAFAEL SEDREZ SILVA;3741.10
MUNICIPIO DE NAVEGANTES;2026;254;Ordinária;LUFRA ENGENHARIA E REFRIGERACAO LTDA;0.00
MUNICIPIO DE NAVEGANTES;2026;253;Ordinária;MARQUETT CONSTRUTORA LTDA EPP;20930.00
MUNICIPIO DE NAVEGANTES;2026;252;Ordinária;EMPREITEIRA PACHAO LTDA;10200.00
MUNICIPIO DE NAVEGANTES;2026;251;Ordinária;GARAGEM MODERNA LTDA;16100.00
MUNICIPIO DE NAVEGANTES;2026;249;Ordinária;BRT ADMINISTRADORA DE BENS LTDA;90000.00
MUNICIPIO DE NAVEGANTES;2026;248;Ordinária;TAMARA GESTAO DE RESIDUOS DA CONSTRUCAO CIVIL LTDA;316790.42
MUNICIPIO DE NAVEGANTES;2026;247;Ordinária;RADIONET LTDA;1462.50
MUNICIPIO DE NAVEGANTES;2026;246;Ordinária;DMG PRESTADORA DE SERVICOS LTDA;11681.48
MUNICIPIO DE NAVEGANTES;2026;245;Ordinária;JAN DE NUL DO BRASIL DRAGAGEM LTDA;31512777.66
MUNICIPIO DE NAVEGANTES;2026;244;Ordinária;ORBENK ADMINISTRACAO E SERVICOS LTDA;61763.88
MUNICIPIO DE NAVEGANTES;2026;243;Ordinária;ORBENK ADMINISTRACAO E SERVICOS LTDA;63865.80
MUNICIPIO DE NAVEGANTES;2026;241;Ordinária;TATTICAS PUBLICIDADE E PROPAGANDA LTDA - EPP;22433.93
MUNICIPIO DE NAVEGANTES;2026;240;Ordinária;C DIAS LTDA;9623.88
MUNICIPIO DE NAVEGANTES;2026;239;Ordinária;SIM COMERCIO E SERVICOS LTDA;283845.67
MUNICIPIO DE NAVEGANTES;2026;238;Ordinária;DIVINO CAFE LTDA;1219.20
MUNICIPIO DE NAVEGANTES;2026;236;Ordinária;ORBENK SERVICOS DE SEGURANCA LTDA;40000.00
MUNICIPIO DE NAVEGANTES;2026;235;Ordinária;RAFAEL SEDREZ SILVA;22950.00
MUNICIPIO DE NAVEGANTES;2026;233;Ordinária;IMPERIAL COMERCIO REFORMA E REPRESENTACOES LTDA;0.00
MUNICIPIO DE NAVEGANTES;2026;232;Ordinária;RAFAEL SEDREZ SILVA;83999.88
MUNICIPIO DE NAVEGANTES;2026;231;Ordinária;JOAO GOEDERT IMOVEIS LTDA;14416.12
MUNICIPIO DE NAVEGANTES;2026;230;Ordinária;VOXCITY TECNOLIGIA LTDA;87527.12
MUNICIPIO DE NAVEGANTES;2026;229;Ordinária;ICONP CONTABILIDADE E GESTAO PUBLICA LTDA;93228.70
MUNICIPIO DE NAVEGANTES;2026;228;Ordinária;SCHAFFHAUSEN ADMINISTRADORA DE BENS LTDA;33175.68
MUNICIPIO DE NAVEGANTES;2026;227;Ordinária;JULIANO DJEIMES REBELO LTDA;17565.63
MUNICIPIO DE NAVEGANTES;2026;226;Ordinária;META MUNDI SOLUCOES PARA VIAGENS LTDA;6055.00
MUNICIPIO DE NAVEGANTES;2026;225;Ordinária;META MUNDI SOLUCOES PARA VIAGENS LTDA;3030.00
MUNICIPIO DE NAVEGANTES;2026;224;Ordinária;META MUNDI SOLUCOES PARA VIAGENS LTDA;3030.00
MUNICIPIO DE NAVEGANTES;2026;223;Ordinária;GARAGEM MODERNA LTDA;30594.00
MUNICIPIO DE NAVEGANTES;2026;222;Ordinária;NUCLEO DE RECUPERACAO E REABILITACAO DE VIDAS;30000.00
MUNICIPIO DE NAVEGANTES;2026;221;Ordinária;GARAGEM MODERNA LTDA;61180.00
MUNICIPIO DE NAVEGANTES;2026;220;Ordinária;SP METALTEC INDUSTRIA E SERRALHERIA LTDA;10995.76
MUNICIPIO DE NAVEGANTES;2026;219;Ordinária;PJ SERVICOS E COMERCIO LTDA;2660.50
MUNICIPIO DE NAVEGANTES;2026;218;Ordinária;PJ SERVICOS E COMERCIO LTDA;7140.96
MUNICIPIO DE NAVEGANTES;2026;217;Ordinária;MAXIFROTA SERVICOS DE MANUTENCAO DE FROTA LTDA;1263.98
MUNICIPIO DE NAVEGANTES;2026;216;Ordinária;CONSORCIO DE INFORM. NA GESTAO PUBLICA MUN. (CIGA);29283.84
MUNICIPIO DE NAVEGANTES;2026;214;Ordinária;MARKE COORDENACAO E PLANEJAMENTO EM PRESTACAO DE SERVICOS LTDA;7398.33
MUNICIPIO DE NAVEGANTES;2026;213;Ordinária;APROVA DIGITAL S/A;12921.67
MUNICIPIO DE NAVEGANTES;2026;212;Ordinária;LICITA INFORMÁTICA LTDA;1296.02
MUNICIPIO DE NAVEGANTES;2026;211;Ordinária;FORMULA D' AGUA DISTRIBUIDORA LTDA;8256.00
MUNICIPIO DE NAVEGANTES;2026;209;Ordinária;MARKE COORDENACAO E PLANEJAMENTO EM PRESTACAO DE SERVICOS LTDA;71006.01
MUNICIPIO DE NAVEGANTES;2026;208;Ordinária;F3 CONSTRUTORA LTDA;95200.00
MUNICIPIO DE NAVEGANTES;2026;207;Ordinária;MAXIFROTA SERVICOS DE MANUTENCAO DE FROTA LTDA;135000.00
MUNICIPIO DE NAVEGANTES;2026;206;Ordinária;IMPERIAL COMERCIO REFORMA E REPRESENTACOES LTDA;50002.30
MUNICIPIO DE NAVEGANTES;2026;205;Ordinária;MAXIFROTA SERVICOS DE MANUTENCAO DE FROTA LTDA;2286.00
MUNICIPIO DE NAVEGANTES;2026;204;Ordinária;PJ SERVICOS E COMERCIO LTDA;50010.40
MUNICIPIO DE NAVEGANTES;2026;202;Ordinária;SELMA GAYA COELHO;100638.00
MUNICIPIO DE NAVEGANTES;2026;201;Ordinária;ALEXANDRE PEDRO DIAS;21105.94
MUNICIPIO DE NAVEGANTES;2026;200;Ordinária;PJ SERVICOS E COMERCIO LTDA;1856.95
MUNICIPIO DE NAVEGANTES;2026;199;Ordinária;BORTOLATO MATERIAL PARA CONSTRUCAO LTDA;200000.00
MUNICIPIO DE NAVEGANTES;2026;198;Ordinária;ARMAZENA BEM ARMAZENAGEM DE DOCUMENTOS LTDA;9304.00
MUNICIPIO DE NAVEGANTES;2026;197;Ordinária;H. & G. COLETA E TRANSPORTE DE RESIDUOS LTDA;1425.00
MUNICIPIO DE NAVEGANTES;2026;196;Ordinária;GARAGEM MODERNA LTDA;6440.00
MUNICIPIO DE NAVEGANTES;2026;194;Ordinária;ORBENK ADMINISTRACAO E SERVICOS LTDA;13708.43
MUNICIPIO DE NAVEGANTES;2026;192;Ordinária;L & L GRAMAS LTDA;848.50
MUNICIPIO DE NAVEGANTES;2026;191;Ordinária;MIRANTE IMOVEIS LTDA;78000.00
MUNICIPIO DE NAVEGANTES;2026;189;Ordinária;JOSE AUGUSTO BERTAN DA SILVA;150.80
MUNICIPIO DE NAVEGANTES;2026;187;Ordinária;PSM COMERCIO E SERVIÇOS EIRELI;0.00
MUNICIPIO DE NAVEGANTES;2026;186;Ordinária;PJ SERVICOS E COMERCIO LTDA;0.00
MUNICIPIO DE NAVEGANTES;2026;184;Ordinária;EPAGRI - EMPRESA DE PESQUISA AGROP. EXTENSAO RURAL;21130.02
MUNICIPIO DE NAVEGANTES;2026;183;Ordinária;PJ SERVICOS E COMERCIO LTDA;1912.00
MUNICIPIO DE NAVEGANTES;2026;182;Ordinária;PJ SERVICOS E COMERCIO LTDA;1335.50
MUNICIPIO DE NAVEGANTES;2026;181;Ordinária;PJ SERVICOS E COMERCIO LTDA;2253.25
MUNICIPIO DE NAVEGANTES;2026;180;Ordinária;DX DISTRIBUIDORA LTDA;28565.00
MUNICIPIO DE NAVEGANTES;2026;179;Ordinária;JOSE AUGUSTO BERTAN DA SILVA;139.20
MUNICIPIO DE NAVEGANTES;2026;178;Ordinária;MAXIFROTA SERVICOS DE MANUTENCAO DE FROTA LTDA;105000.00
MUNICIPIO DE NAVEGANTES;2026;176;Ordinária;LABB LABORATÓRIOS DE ANALISES AMBIENTAIS LTDA;23579.14
MUNICIPIO DE NAVEGANTES;2026;175;Ordinária;SATER - INCORPORACOES IMOBILIARIAS LTDA;124064.60
MUNICIPIO DE NAVEGANTES;2026;174;Ordinária;SELMA GAYA COELHO;0.00
MUNICIPIO DE NAVEGANTES;2026;173;Ordinária;INA DA SILVA WILBERT;85542.36
MUNICIPIO DE NAVEGANTES;2026;172;Ordinária;FORMULA D' AGUA DISTRIBUIDORA LTDA;2590.00
MUNICIPIO DE NAVEGANTES;2026;171;Ordinária;IPM SISTEMAS LTDA;45096.00
MUNICIPIO DE NAVEGANTES;2026;170;Ordinária;IPM SISTEMAS LTDA;45096.00
MUNICIPIO DE NAVEGANTES;2026;169;Ordinária;GRUPO 1 COMUNICAÇÃO E INFRAESTRUTURA LTDA;21442.20
MUNICIPIO DE NAVEGANTES;2026;168;Ordinária;MAXIFROTA SERVICOS DE MANUTENCAO DE FROTA LTDA;70000.00
MUNICIPIO DE NAVEGANTES;2026;167;Ordinária;MAXIFROTA SERVICOS DE MANUTENCAO DE FROTA LTDA;280000.00
MUNICIPIO DE NAVEGANTES;2026;165;Ordinária;BRANET GESTAO DE LOGISTICA EM SAUDE LTDA - ME;273200.00
MUNICIPIO DE NAVEGANTES;2026;164;Ordinária;MAXIFROTA SERVICOS DE MANUTENCAO DE FROTA LTDA;10000.00
MUNICIPIO DE NAVEGANTES;2026;163;Ordinária;MAXIFROTA SERVICOS DE MANUTENCAO DE FROTA LTDA;0.00
MUNICIPIO DE NAVEGANTES;2026;162;Ordinária;MAXIFROTA SERVICOS DE MANUTENCAO DE FROTA LTDA;0.00
MUNICIPIO DE NAVEGANTES;2026;161;Ordinária;MAXIFROTA SERVICOS DE MANUTENCAO DE FROTA LTDA;18500.00
MUNICIPIO DE NAVEGANTES;2026;160;Ordinária;MAXIFROTA SERVICOS DE MANUTENCAO DE FROTA LTDA;4000.00
MUNICIPIO DE NAVEGANTES;2026;159;Ordinária;MAXIFROTA SERVICOS DE MANUTENCAO DE FROTA LTDA;2000.00
MUNICIPIO DE NAVEGANTES;2026;158;Ordinária;MAXIFROTA SERVICOS DE MANUTENCAO DE FROTA LTDA;57000.00
MUNICIPIO DE NAVEGANTES;2026;154;Ordinária;INA DA SILVA WILBERT;0.00
MUNICIPIO DE NAVEGANTES;2026;153;Ordinária;CONSTRUTORA MIRANDA LTDA;11082.61
MUNICIPIO DE NAVEGANTES;2026;152;Ordinária;CONSTRUTORA MIRANDA LTDA;9235.51
MUNICIPIO DE NAVEGANTES;2026;151;Ordinária;CONSTRUTORA MIRANDA LTDA;12115.33
MUNICIPIO DE NAVEGANTES;2026;150;Ordinária;CONSTRUTORA MIRANDA LTDA;103437.73
MUNICIPIO DE NAVEGANTES;2026;149;Ordinária;ORBENK ADMINISTRACAO E SERVICOS LTDA;41175.92
MUNICIPIO DE NAVEGANTES;2026;148;Ordinária;ATLANTIS SANEAMENTO LTDA;1435694.00
MUNICIPIO DE NAVEGANTES;2026;147;Ordinária;LIGA NAVEGANTINA DE DESPORTOS;76461.66
MUNICIPIO DE NAVEGANTES;2026;146;Ordinária;RADIONET LTDA;260.00
MUNICIPIO DE NAVEGANTES;2026;145;Ordinária;RAFAEL SEDREZ SILVA;3741.10
MUNICIPIO DE NAVEGANTES;2026;144;Ordinária;M & F TRANSPORTES E TURISMO LTDA;70929.74
MUNICIPIO DE NAVEGANTES;2026;143;Ordinária;GOLDEN TECNOLOGIA EM CONSTRUCAO LTDA;10616.02
MUNICIPIO DE NAVEGANTES;2026;142;Ordinária;LCA INDUSTRIA E COMERCIO DE CORDAS E REDES ESPORTIVAS LTDA;64.87
MUNICIPIO DE NAVEGANTES;2026;141;Ordinária;SP METALTEC INDUSTRIA E SERRALHERIA LTDA;19946.00
MUNICIPIO DE NAVEGANTES;2026;140;Ordinária;LUFRA ENGENHARIA E REFRIGERACAO LTDA;700.76
MUNICIPIO DE NAVEGANTES;2026;139;Ordinária;INSTITUTO NEUROSABER DE ENSINO LTDA;1567320.00
MUNICIPIO DE NAVEGANTES;2026;138;Ordinária;MARKE COORDENACAO E PLANEJAMENTO EM PRESTACAO DE SERVICOS LTDA;0.00
MUNICIPIO DE NAVEGANTES;2026;137;Ordinária;TH7 SOLUCOES COMERCIAIS LTDA;6450.00
MUNICIPIO DE NAVEGANTES;2026;136;Ordinária;MARQUETT CONSTRUTORA LTDA EPP;112980.00
MUNICIPIO DE NAVEGANTES;2026;135;Ordinária;BMB COMERCIO E SERVICOS LTDA;20016.50
MUNICIPIO DE NAVEGANTES;2026;134;Estimativa;SP METALTEC INDUSTRIA E SERRALHERIA LTDA;48692.64
MUNICIPIO DE NAVEGANTES;2026;133;Ordinária;GUAPORE CONTAINERS LTDA;58975.20
MUNICIPIO DE NAVEGANTES;2026;132;Ordinária;F3 CONSTRUTORA LTDA;6762.00
MUNICIPIO DE NAVEGANTES;2026;131;Ordinária;F3 CONSTRUTORA LTDA;41198.00
MUNICIPIO DE NAVEGANTES;2026;130;Ordinária;GUAPORE CONTAINERS LTDA;538748.40
MUNICIPIO DE NAVEGANTES;2026;129;Ordinária;F3 CONSTRUTORA LTDA;93682.00
MUNICIPIO DE NAVEGANTES;2026;128;Ordinária;LUFRA ENGENHARIA E REFRIGERACAO LTDA;409.86
MUNICIPIO DE NAVEGANTES;2026;127;Ordinária;LUFRA ENGENHARIA E REFRIGERACAO LTDA;363.66
MUNICIPIO DE NAVEGANTES;2026;126;Ordinária;SP METALTEC INDUSTRIA E SERRALHERIA LTDA;0.00
MUNICIPIO DE NAVEGANTES;2026;125;Ordinária;F3 CONSTRUTORA LTDA;9038.20
MUNICIPIO DE NAVEGANTES;2026;124;Ordinária;LCA INDUSTRIA E COMERCIO DE CORDAS E REDES ESPORTIVAS LTDA;8776.68
MUNICIPIO DE NAVEGANTES;2026;123;Ordinária;LCA INDUSTRIA E COMERCIO DE CORDAS E REDES ESPORTIVAS LTDA;1000.33
MUNICIPIO DE NAVEGANTES;2026;122;Ordinária;LIDER OBRAS DE INFRAESTRUTURA LTDA;180000.00
MUNICIPIO DE NAVEGANTES;2026;121;Ordinária;ARMAZENA BEM ARMAZENAGEM DE DOCUMENTOS LTDA;10800.00
MUNICIPIO DE NAVEGANTES;2026;120;Ordinária;FORMULA D' AGUA DISTRIBUIDORA LTDA;1290.00
MUNICIPIO DE NAVEGANTES;2026;119;Ordinária;ORBENK ADMINISTRACAO E SERVICOS LTDA;25452.48
MUNICIPIO DE NAVEGANTES;2026;118;Ordinária;RAFAEL SEDREZ SILVA;0.00
MUNICIPIO DE NAVEGANTES;2026;117;Ordinária;C.R ARTEFATOS DE CIMENTO LTDA;100398.00
MUNICIPIO DE NAVEGANTES;2026;115;Ordinária;EMPREITEIRA PACHAO LTDA;160151.25
MUNICIPIO DE NAVEGANTES;2026;114;Ordinária;CAMILA VENTURIN ZAPPELLINI PAIVA LTDA;33799.60
MUNICIPIO DE NAVEGANTES;2026;113;Ordinária;3G SOLUCOES EM OBRAS LTDA;233100.00
MUNICIPIO DE NAVEGANTES;2026;112;Ordinária;RADIONET LTDA;390.00
MUNICIPIO DE NAVEGANTES;2026;111;Ordinária;F3 CONSTRUTORA LTDA;17917.90
MUNICIPIO DE NAVEGANTES;2026;110;Ordinária;FORMULA D' AGUA DISTRIBUIDORA LTDA;2220.00
MUNICIPIO DE NAVEGANTES;2026;109;Ordinária;SOS ASFALTOS LTDA;8760.00
MUNICIPIO DE NAVEGANTES;2026;108;Ordinária;SERVIÇO FEDERAL DE PROCESSAMENTO DE DADOS(SERPRO);5173.74
MUNICIPIO DE NAVEGANTES;2026;107;Ordinária;BMB COMERCIO E SERVICOS LTDA;32778.00
MUNICIPIO DE NAVEGANTES;2026;106;Ordinária;LEIS LTDA;24188.96
MUNICIPIO DE NAVEGANTES;2026;105;Ordinária;ATACADAO DA AREIA LTDA;59200.00
MUNICIPIO DE NAVEGANTES;2026;104;Ordinária;LIG-CONTATO DIARIO FORENSE LTDA;3150.00
FUNDO MUNICIPAL DE SAUDE DE NAVEGANTES;2026;103;Ordinária;ASSOCIACAO DA REDEH DE BENEFICENCIA CRISTA;13319.48
MUNICIPIO DE NAVEGANTES;2026;102;Ordinária;LUFRA ENGENHARIA E REFRIGERACAO LTDA;0.00
FUNDO MUNICIPAL DE SAUDE DE NAVEGANTES;2026;102;Ordinária;ASSOCIAÇÃO DE PAIS E AMIGOS DOS EXCEPCIONAIS DE NAVEGANTES- APAE;351138.24
MUNICIPIO DE NAVEGANTES;2026;101;Ordinária;BMB COMERCIO E SERVICOS LTDA;126000.00
FUNDO MUNICIPAL DE SAUDE DE NAVEGANTES;2026;101;Ordinária;DROGARIA MATRIZ LTDA;25605.00
MUNICIPIO DE NAVEGANTES;2026;100;Ordinária;LUFRA ENGENHARIA E REFRIGERACAO LTDA;0.00
FUNDO MUNICIPAL DE SAUDE DE NAVEGANTES;2026;100;Ordinária;LABORATORIO DE ANALISES CLINICAS FLOR LTDA;200000.00
MUNICIPIO DE NAVEGANTES;2026;99;Ordinária;LUFRA ENGENHARIA E REFRIGERACAO LTDA;5857.92
FUNDO MUNICIPAL DE SAUDE DE NAVEGANTES;2026;99;Ordinária;DUARTE DIAGNOSTICOS LABORATORIO DE ANALISES CLINICAS LTDA;200000.00
MUNICIPIO DE NAVEGANTES;2026;98;Ordinária;CONSTRUTORA MIRANDA LTDA;600268.52
FUNDO MUNICIPAL DE SAUDE DE NAVEGANTES;2026;98;Ordinária;LABORATORIO DE ANALISES CLINICAS FAITA LTDA;0.00
MUNICIPIO DE NAVEGANTES;2026;97;Ordinária;JOSE AUGUSTO BERTAN DA SILVA;1734.78
FUNDO MUNICIPAL DE SAUDE DE NAVEGANTES;2026;97;Ordinária;LABDUO 2 LABORATORIO DE ANALISES CLINICAS LTDA;200000.00
MUNICIPIO DE NAVEGANTES;2026;96;Ordinária;EMPRESA BRASILEIRA DE CORREIOS E TELEGRAFOS;45000.00
FUNDO MUNICIPAL DE SAUDE DE NAVEGANTES;2026;96;Ordinária;LABORATORIO BOM JESUS LTDA;200000.00
MUNICIPIO DE NAVEGANTES;2026;95;Ordinária;SATER - INCORPORACOES IMOBILIARIAS LTDA;0.00
FUNDO MUNICIPAL DE SAUDE DE NAVEGANTES;2026;95;Ordinária;CENTRAL DE EXAMES LABORATORIO CLINICO LTDA;200000.00
MUNICIPIO DE NAVEGANTES;2026;94;Ordinária;FORMULA D' AGUA DISTRIBUIDORA LTDA;288.00
FUNDO MUNICIPAL DE SAUDE DE NAVEGANTES;2026;94;Ordinária;YURI ALBERTO TOMAZ DA SILVA LABORATORIO;200000.00
MUNICIPIO DE NAVEGANTES;2026;93;Ordinária;BONA GENTE COMERCIAL LTDA - EPP;3353.90
FUNDO MUNICIPAL DE SAUDE DE NAVEGANTES;2026;93;Ordinária;MAXIFROTA SERVICOS DE MANUTENCAO DE FROTA LTDA;250000.00
MUNICIPIO DE NAVEGANTES;2026;92;Ordinária;GARAGEM MODERNA LTDA;6440.00
FUNDO MUNICIPAL DE SAUDE DE NAVEGANTES;2026;92;Ordinária;LUFRA ENGENHARIA E REFRIGERACAO LTDA;48621.55
FUNDO MUNICIPAL DE SAUDE DE NAVEGANTES;2026;91;Ordinária;LUFRA ENGENHARIA E REFRIGERACAO LTDA;106705.60
FUNDO MUNICIPAL DE SAUDE DE NAVEGANTES;2026;90;Ordinária;LUFRA ENGENHARIA E REFRIGERACAO LTDA;45785.00
MUNICIPIO DE NAVEGANTES;2026;89;Ordinária;LIERTE JOSE LAURENTINO;282000.00
FUNDO MUNICIPAL DE SAUDE DE NAVEGANTES;2026;89;Ordinária;ASSOCIACAO DA REDEH DE BENEFICENCIA CRISTA;130000.00
MUNICIPIO DE NAVEGANTES;2026;88;Ordinária;RADIONET LTDA;2632.50
FUNDO MUNICIPAL DE SAUDE DE NAVEGANTES;2026;88;Ordinária;ASSOCIACAO DA REDEH DE BENEFICENCIA CRISTA;130000.00
MUNICIPIO DE NAVEGANTES;2026;87;Ordinária;ELEVACON ELEVADORES CONSERVACAO E MANUTENCAO LTDA;1540.23
FUNDO MUNICIPAL DE SAUDE DE NAVEGANTES;2026;87;Ordinária;MEDICALBLU EQUIPAMENTOS MEDICOS E HOSPITALARES EIRELI;1254.04
MUNICIPIO DE NAVEGANTES;2026;86;Ordinária;ORBENK ADMINISTRACAO E SERVICOS LTDA;15440.97
FUNDO MUNICIPAL DE SAUDE DE NAVEGANTES;2026;86;Ordinária;DERKALT COMERCIO E SERVICOS LTDA;31308.00
FUNDO MUNICIPAL DE SAUDE DE NAVEGANTES;2026;85;Ordinária;FAST PHARMA DISTRIBUIDORA E IMPORTADORA DE MEDICAMENTOS E PRODUTOS PARA A SAUDE LTDA;27840.00
MUNICIPIO DE NAVEGANTES;2026;84;Ordinária;MIRANTE IMOVEIS LTDA;0.00
FUNDO MUNICIPAL DE SAUDE DE NAVEGANTES;2026;83;Ordinária;ASSOCIACAO CHC DE ADMINISTRACAO E ASSISTENCIA HOSPITALAR;302.28
MUNICIPIO DE NAVEGANTES;2026;82;Ordinária;ORBENK ADMINISTRACAO E SERVICOS LTDA;60397.40
MUNICIPIO DE NAVEGANTES;2026;81;Ordinária;KRENKE BRINQUEDOS PEDAGOGICOS LTDA;35500.00
FUNDO MUNICIPAL DE SAUDE DE NAVEGANTES;2026;81;Ordinária;ASSOCIACAO DA REDEH DE BENEFICENCIA CRISTA;500000.00
MUNICIPIO DE NAVEGANTES;2026;80;Ordinária;GARAGEM MODERNA LTDA;0.00
